m64247_220907_203457.demux.M13_bc1002_F--M13_bc1050_R.bam,cy0325_DRB_4.4,mafa
m64247_220907_203457.demux.M13_bc1013_F--M13_bc1066_R.bam,r22014_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1015_F--M13_bc1066_R.bam,r21091_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1017_F--M13_bc1066_R.bam,r15032_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1003_F--M13_bc1068_R.bam,r21104_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1005_F--M13_bc1068_R.bam,r21112_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1007_F--M13_bc1068_R.bam,r16083_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1009_F--M13_bc1068_R.bam,r12069_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1011_F--M13_bc1068_R.bam,r22004_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1013_F--M13_bc1068_R.bam,r22002_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1015_F--M13_bc1068_R.bam,r04067_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1017_F--M13_bc1068_R.bam,rh2750_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1003_F--M13_bc1070_R.bam,r22015_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1005_F--M13_bc1070_R.bam,r12016_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1007_F--M13_bc1070_R.bam,r10012_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1009_F--M13_bc1070_R.bam,r05017_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1011_F--M13_bc1070_R.bam,r14018_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1013_F--M13_bc1070_R.bam,rh2813_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1015_F--M13_bc1070_R.bam,rh2784_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1017_F--M13_bc1070_R.bam,r09005_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1003_F--M13_bc1072_R.bam,r21110_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1005_F--M13_bc1072_R.bam,r22006_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1007_F--M13_bc1072_R.bam,r04070_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1009_F--M13_bc1072_R.bam,rh2522_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1011_F--M13_bc1072_R.bam,r22003_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1013_F--M13_bc1072_R.bam,r22008_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1015_F--M13_bc1072_R.bam,rh2738_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1017_F--M13_bc1072_R.bam,rh3012_DQA_2.2,mamu
m64247_220907_203457.demux.M13_bc1012_F--M13_bc1053_R.bam,r97070_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1014_F--M13_bc1053_R.bam,rh1990_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1016_F--M13_bc1053_R.bam,r02072_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1002_F--M13_bc1055_R.bam,WK001_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1004_F--M13_bc1055_R.bam,WK002_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1006_F--M13_bc1055_R.bam,WK003_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1008_F--M13_bc1055_R.bam,WK004_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1010_F--M13_bc1055_R.bam,WK005_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1012_F--M13_bc1055_R.bam,WK006_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1014_F--M13_bc1055_R.bam,WK007_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1016_F--M13_bc1055_R.bam,WK008_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1002_F--M13_bc1057_R.bam,WK009_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1004_F--M13_bc1057_R.bam,WK010_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1006_F--M13_bc1057_R.bam,WK011_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1008_F--M13_bc1057_R.bam,WK012_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1010_F--M13_bc1057_R.bam,WK013_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1012_F--M13_bc1057_R.bam,WK014_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1014_F--M13_bc1057_R.bam,WK015_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1016_F--M13_bc1057_R.bam,WK016_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1002_F--M13_bc1059_R.bam,WK017_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1004_F--M13_bc1059_R.bam,WK018_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1006_F--M13_bc1059_R.bam,WK019_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1008_F--M13_bc1059_R.bam,WK020_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1010_F--M13_bc1059_R.bam,WK021_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1012_F--M13_bc1059_R.bam,rh2534_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1014_F--M13_bc1059_R.bam,r22001_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1016_F--M13_bc1059_R.bam,r14119_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1002_F--M13_bc1061_R.bam,r21087_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1004_F--M13_bc1061_R.bam,r21089_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1006_F--M13_bc1061_R.bam,r21103_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1008_F--M13_bc1061_R.bam,r21078_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1010_F--M13_bc1061_R.bam,r17046_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1012_F--M13_bc1061_R.bam,r17084_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1014_F--M13_bc1061_R.bam,r17095_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1016_F--M13_bc1061_R.bam,r18003_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1002_F--M13_bc1063_R.bam,rh2811_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1004_F--M13_bc1063_R.bam,rh2819_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1006_F--M13_bc1063_R.bam,rh2749_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1008_F--M13_bc1063_R.bam,r12083_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1010_F--M13_bc1063_R.bam,r17108_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1012_F--M13_bc1063_R.bam,r18039_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1014_F--M13_bc1063_R.bam,r21083_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1016_F--M13_bc1063_R.bam,r21098_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1002_F--M13_bc1065_R.bam,r14029_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1004_F--M13_bc1065_R.bam,rh2781_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1006_F--M13_bc1065_R.bam,r96121_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1008_F--M13_bc1065_R.bam,r02033_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1010_F--M13_bc1065_R.bam,r14111_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1012_F--M13_bc1065_R.bam,r13013_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1014_F--M13_bc1065_R.bam,r22023_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1016_F--M13_bc1065_R.bam,r03125_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1002_F--M13_bc1067_R.bam,r08025_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1004_F--M13_bc1067_R.bam,r22024_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1006_F--M13_bc1067_R.bam,r21090_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1008_F--M13_bc1067_R.bam,r12044_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1010_F--M13_bc1067_R.bam,rh2940_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1012_F--M13_bc1067_R.bam,r22014_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1014_F--M13_bc1067_R.bam,r21091_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1016_F--M13_bc1067_R.bam,r15032_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1002_F--M13_bc1069_R.bam,r21104_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1004_F--M13_bc1069_R.bam,r21112_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1006_F--M13_bc1069_R.bam,r16083_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1008_F--M13_bc1069_R.bam,r12069_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1010_F--M13_bc1069_R.bam,r22004_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1012_F--M13_bc1069_R.bam,r22002_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1014_F--M13_bc1069_R.bam,r04067_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1016_F--M13_bc1069_R.bam,rh2750_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1002_F--M13_bc1071_R.bam,r22015_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1004_F--M13_bc1071_R.bam,r12016_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1006_F--M13_bc1071_R.bam,r10012_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1008_F--M13_bc1071_R.bam,r05017_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1010_F--M13_bc1071_R.bam,r14018_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1012_F--M13_bc1071_R.bam,rh2813_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1014_F--M13_bc1071_R.bam,rh2784_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1016_F--M13_bc1071_R.bam,r09005_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1002_F--M13_bc1073_R.bam,r21110_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1004_F--M13_bc1073_R.bam,r22006_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1006_F--M13_bc1073_R.bam,r04070_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1008_F--M13_bc1073_R.bam,rh2522_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1010_F--M13_bc1073_R.bam,r22003_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1012_F--M13_bc1073_R.bam,r22008_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1014_F--M13_bc1073_R.bam,rh2738_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1016_F--M13_bc1073_R.bam,rh3012_DQB_5.0,mamu
m64247_220907_203457.demux.M13_bc1013_F--M13_bc1053_R.bam,r97070_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1015_F--M13_bc1053_R.bam,rh1990_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1017_F--M13_bc1053_R.bam,r02072_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1003_F--M13_bc1055_R.bam,WK001_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1005_F--M13_bc1055_R.bam,WK002_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1007_F--M13_bc1055_R.bam,WK003_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1009_F--M13_bc1055_R.bam,WK004_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1011_F--M13_bc1055_R.bam,WK005_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1013_F--M13_bc1055_R.bam,WK006_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1015_F--M13_bc1055_R.bam,WK007_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1017_F--M13_bc1055_R.bam,WK008_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1003_F--M13_bc1057_R.bam,WK009_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1005_F--M13_bc1057_R.bam,WK010_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1007_F--M13_bc1057_R.bam,WK011_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1009_F--M13_bc1057_R.bam,WK012_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1011_F--M13_bc1057_R.bam,WK013_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1013_F--M13_bc1057_R.bam,WK014_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1015_F--M13_bc1057_R.bam,WK015_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1017_F--M13_bc1057_R.bam,WK016_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1003_F--M13_bc1059_R.bam,WK017_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1005_F--M13_bc1059_R.bam,WK018_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1007_F--M13_bc1059_R.bam,WK019_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1009_F--M13_bc1059_R.bam,WK020_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1011_F--M13_bc1059_R.bam,WK021_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1013_F--M13_bc1059_R.bam,rh2534_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1015_F--M13_bc1059_R.bam,r22001_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1017_F--M13_bc1059_R.bam,r14119_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1003_F--M13_bc1061_R.bam,r21087_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1005_F--M13_bc1061_R.bam,r21089_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1007_F--M13_bc1061_R.bam,r21103_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1009_F--M13_bc1061_R.bam,r21078_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1011_F--M13_bc1061_R.bam,r17046_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1013_F--M13_bc1061_R.bam,r17084_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1015_F--M13_bc1061_R.bam,r17095_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1017_F--M13_bc1061_R.bam,r18003_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1003_F--M13_bc1063_R.bam,rh2811_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1005_F--M13_bc1063_R.bam,rh2819_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1007_F--M13_bc1063_R.bam,rh2749_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1009_F--M13_bc1063_R.bam,r12083_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1011_F--M13_bc1063_R.bam,r17108_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1013_F--M13_bc1063_R.bam,r18039_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1015_F--M13_bc1063_R.bam,r21083_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1017_F--M13_bc1063_R.bam,r21098_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1003_F--M13_bc1065_R.bam,r14029_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1005_F--M13_bc1065_R.bam,rh2781_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1007_F--M13_bc1065_R.bam,r96121_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1009_F--M13_bc1065_R.bam,r02033_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1011_F--M13_bc1065_R.bam,r14111_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1013_F--M13_bc1065_R.bam,r13013_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1015_F--M13_bc1065_R.bam,r22023_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1017_F--M13_bc1065_R.bam,r03125_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1003_F--M13_bc1067_R.bam,r08025_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1005_F--M13_bc1067_R.bam,r22024_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1007_F--M13_bc1067_R.bam,r21090_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1009_F--M13_bc1067_R.bam,r12044_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1011_F--M13_bc1067_R.bam,rh2940_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1013_F--M13_bc1067_R.bam,r22014_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1015_F--M13_bc1067_R.bam,r21091_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1017_F--M13_bc1067_R.bam,r15032_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1003_F--M13_bc1069_R.bam,r21104_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1005_F--M13_bc1069_R.bam,r21112_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1007_F--M13_bc1069_R.bam,r16083_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1009_F--M13_bc1069_R.bam,r12069_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1011_F--M13_bc1069_R.bam,r22004_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1013_F--M13_bc1069_R.bam,r22002_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1015_F--M13_bc1069_R.bam,r04067_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1017_F--M13_bc1069_R.bam,rh2750_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1003_F--M13_bc1071_R.bam,r22015_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1005_F--M13_bc1071_R.bam,r12016_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1007_F--M13_bc1071_R.bam,r10012_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1009_F--M13_bc1071_R.bam,r05017_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1011_F--M13_bc1071_R.bam,r14018_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1013_F--M13_bc1071_R.bam,rh2813_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1015_F--M13_bc1071_R.bam,rh2784_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1017_F--M13_bc1071_R.bam,r09005_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1003_F--M13_bc1073_R.bam,r21110_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1005_F--M13_bc1073_R.bam,r22006_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1007_F--M13_bc1073_R.bam,r04070_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1009_F--M13_bc1073_R.bam,rh2522_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1011_F--M13_bc1073_R.bam,r22003_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1013_F--M13_bc1073_R.bam,r22008_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1015_F--M13_bc1073_R.bam,rh2738_DPA_2.6,mamu
m64247_220907_203457.demux.M13_bc1017_F--M13_bc1073_R.bam,rh3012_DPA_2.6,mamu